"brand","screenSize","screenTech","energyConsumption","star","model_cleaned"
"smtv",55,"LED",347,4.5,"55JIL07211"
"smtv",55,"LED",347,4.5,"LD55UDSF1"
"smtv",64,"LED",400,5.5,"65JIL07211"
"smtv",64,"LED",400,5.5,"LD65UDSF1"
"soniq",24,"LED",86,5,"E24HB40A"
"soniq",42,"LCD",178,5.5,"E42FV40A"
"soniq",42,"LED",193,5,"G42FW60A"
"soniq",50,"LCD",311,4.5,"G50UW40A"
"soniq",55,"LCD",476,3.5,"G55UW40A"
"soniq",57,"LCD",337,5,"G58UW40A"
"soniq",65,"LCD",340,6,"G65UV50A"
"soniq",65,"LCD",490,4.5,"W65UV40A"
"soniq",65,"LCD",619,3.5,"G65UW40A"
"soniq",66,"LCD",391,6,"E65UV42A"
"soniq",75,"LCD",855,3.5,"G75UW40A"
"sony",32,"LED",109,5.5,"KDL32W600D"
"sony",32,"LED",132,4.5,"KD32W830K"
"sony",42,"OLED",256,4,"XR42A90K"
"sony",42,"LED",243,4,"KD43X80J"
"sony",42,"LED",293,3.5,"KD43X85J"
"sony",42,"LED",261,4,"KD43X75K"
"sony",42,"LED",286,3.5,"KD43X85K"
"sony",42,"LED",288,3.5,"KD43X77L"
"sony",42,"LED",236,4.5,"K43S30"
"sony",48,"OLED",315,4,"XR48A90K"
"sony",49,"LED",421,3,"XR50X90J"
"sony",49,"LED",312,4.5,"KD50X75K"
"sony",49,"LED",347,4,"KD50X85K"
"sony",49,"LED",348,4,"KD50X77L"
"sony",49,"LED",310,4.5,"K50S30"
"sony",55,"LED",429,3.5,"KD55X9000H"
"sony",55,"LED",475,3.5,"KD55X80J"
"sony",55,"LED",454,3.5,"XR55A80J"
"sony",55,"LED",487,3,"XR55X90J"
"sony",55,"LED",440,3.5,"KD55X85J"
"sony",55,"LED",376,4.5,"KD55X75K"
"sony",55,"LED",467,3.5,"KD55X80K"
"sony",55,"LED",471,3.5,"XR55X90K"
"sony",55,"LED",504,3,"KD55X85K"
"sony",55,"LED",467,3.5,"KD55X80L"
"sony",55,"LED",450,3.5,"XR55X90L"
"sony",55,"LED",396,4,"KD55X85L"
"sony",55,"LED",477,3.5,"KD55X77L"
"sony",55,"LED",547,2.5,"K55XR70"
"sony",55,"LED",440,3.5,"K55S30"
"sony",55,"OLED",489,3,"KD55A8H"
"sony",55,"OLED",387,4,"XR55A80K"
"sony",55,"OLED",387,4,"XR55A80L"
"sony",55,"OLED",385,4,"XR55A95L"
"sony",55,"OLED",372,4.5,"K55XR80"
"sony",65,"LCD",642,3.5,"XR65X95J"
"sony",65,"LED",543,4,"KD65X80J"
"sony",65,"LED",514,4.5,"XR65A90J"
"sony",65,"LED",553,4,"XR65A80J"
"sony",65,"LED",590,3.5,"XR65X90J"
"sony",65,"LED",544,4,"KD65X85J"
"sony",65,"LED",478,4.5,"KD65X75K"
"sony",65,"LED",544,4,"KD65X80K"
"sony",65,"LED",555,4,"XR65X90K"
"sony",65,"LED",835,2,"XR65X95K"
"sony",65,"LED",661,3,"KD65X85K"
"sony",65,"LED",544,4,"KD65X80L"
"sony",65,"LED",535,4,"XR65X90L"
"sony",65,"LED",533,4,"KD65X85L"
"sony",65,"LED",530,4,"KD65X77L"
"sony",65,"LED",793,2.5,"XR65X95L"
"sony",65,"LED",634,3.5,"K65XR70"
"sony",65,"LED",517,4.5,"K65S30"
"sony",65,"OLED",451,5,"XR65A80K"
"sony",65,"OLED",507,4.5,"XR65A95K"
"sony",65,"OLED",451,5,"XR65A80L"
"sony",65,"OLED",452,5,"XR65A95L"
"sony",65,"OLED",437,5,"K65XR80"
"sony",65,"LED",527,4,"KD65X9000H"
"sony",65,"OLED",597,3.5,"KD65A8H"
"sony",75,"LCD",763,4,"XR75X95J"
"sony",75,"LED",672,4.5,"KD75X9000H"
"sony",75,"LED",717,4,"KD75X80J"
"sony",75,"LED",715,4,"XR75X90J"
"sony",75,"LED",704,4,"KD75X80K"
"sony",75,"LED",732,4,"XR75X90K"
"sony",75,"LED",894,3,"XR75X95K"
"sony",75,"LED",826,3.5,"KD75X85K"
"sony",75,"LED",692,4,"KD75X80L"
"sony",75,"LED",589,5,"XR75X90L"
"sony",75,"LED",789,3.5,"KD75X77L"
"sony",75,"LED",667,4.5,"KD75X85L"
"sony",75,"LED",894,3,"XR75X95L"
"sony",75,"LED",737,4,"K75XR70"
"sony",75,"LED",660,4.5,"K75S30"
"sony",75,"LED",878,3,"K75XR90"
"sony",77,"LED",693,4.5,"XR77A80J"
"sony",77,"OLED",629,5,"XR77A80K"
"sony",77,"OLED",629,5,"XR77A80L"
"sony",77,"OLED",562,5.5,"K77XR80"
"sony",77,"OLED",546,5.5,"XR77A95L"
"sony",83,"OLED",765,4.5,"XR83A80L"
"sony",85,"LCD",818,4.5,"XR85X95J"
"sony",85,"LED",828,4.5,"KD85X9000H"
"sony",85,"LED",1520,2,"XR85Z9J"
"sony",85,"LED",882,4,"KD85X85J"
"sony",85,"LED",869,4.5,"XR85X90K"
"sony",85,"LED",1076,3.5,"XR85X95K"
"sony",85,"LED",875,4,"KD85X85K"
"sony",85,"LED",878,4,"KD85X80L"
"sony",85,"LED",1034,3.5,"XR85X95L"
"sony",85,"LED",744,5,"XR85X90L"
"sony",85,"LED",838,4.5,"K85XR70"
"sony",85,"LED",845,4.5,"K85S30"
"sony",85,"LED",1002,3.5,"K85XR90"
"sony",98,"LED",944,5,"XR98X90L"
"sphere",19,"LED",67,4.5,"S8LED185"
"sphere",19,"LED",67,4.5,"S8LED185S"
"sphere",22,"LED",93,4,"S8LED215"
"sphere",22,"LED",93,4,"S8LED215S"
"sphere",24,"LED",100,4,"S8LED238"
"sphere",24,"LED",100,4,"S8LED238S"
"sphere",24,"LED",74,5.5,"S924TVSB"
"sphere",24,"LED",74,5.5,"S924TVDVDSB"
"sphere",24,"LED",74,5.5,"S924"
"sphere",27,"LED",92,5.5,"S927TVSB"
"sphere",27,"LED",92,5.5,"S927TVDVDSB"
"sphere",27,"LED",92,5.5,"S927"
"stan cash",18,"LED",60,5,"TV185CLEARA"
"starvision",32,"LED",101,6,"ST32"
"starvision",39,"LED",175,5,"ST40"
"svision",32,"LED",151,4,"SC32HSG"
"svision",43,"LED",159,6,"SV43FWOS"
"svision",50,"LCD",315,4.5,"SVU50WOS"
"svision",50,"LED",288,4.5,"SVU5000G"
"svision",58,"LED",420,4.5,"SVU5800G"
"svision",64,"LED",520,4.5,"SVU6500G"
"sylvox",16,"LED",58,4.5,"KT16A0KGEA"
"sylvox",16,"LED",58,4.5,"KT16A0KOGA"
"sylvox",16,"LED",56,4.5,"KT16K0KOGA"
"sylvox",21,"LED",68,5,"RT22R3KECA"
"sylvox",24,"LED",79,5,"RT24R3KECA"
"sylvox",24,"LED",65,6,"BT24A1KEGB"
"sylvox",24,"LED",65,6,"BT24A0KEGB"
"sylvox",24,"LED",65,6,"BT24A0KOGB"
"sylvox",24,"LED",65,6,"BT24A1KOGB"
"sylvox",24,"LED",65,6,"BT24A2KOGB"
"sylvox",24,"LED",65,6,"BT24A3KOGB"
"sylvox",24,"LED",65,6,"BT24A4KOGB"
"sylvox",24,"LED",65,6,"BT24A5KOGB"
"sylvox",24,"LED",65,6,"BT24A6KOGB"
"sylvox",24,"LED",65,6,"BT24A7KOGB"
"sylvox",24,"LED",65,6,"BT24AGB"
"sylvox",27,"LCD",59,7,"RT27R2KECA"
"sylvox",32,"LED",118,5,"RT32R3KECA"
"sylvox",32,"LED",101,6,"BT32A0KEGB"
"sylvox",32,"LED",101,6,"BT32A1KEGB"
"sylvox",32,"LED",101,6,"BT32A0KOGB"
"sylvox",32,"LED",101,6,"BT32A1KOGB"
"sylvox",32,"LED",101,6,"BT32A2KOGB"
"sylvox",32,"LED",101,6,"BT32A3KOGB"
"sylvox",32,"LED",101,6,"BT32A4KOGB"
"sylvox",32,"LED",101,6,"BT32A5KOGB"
"sylvox",32,"LED",101,6,"BT32A6KOGB"
"sylvox",32,"LED",101,6,"BT32A7KOGB"
"sylvox",32,"LED",101,6,"BT32AGB"
"sylvox",40,"LCD",92,8,"RT40G3KOFA"
"sylvox",43,"LED",397,2,"OT43A2KEGC"
"sylvox",55,"LED",651,2,"OT55A2KEGC"
"sylvox",65,"LED",902,2,"OT65A2KEGC"
"sylvox",75,"LED",1122,2,"OT75A2KEGC"
"tavice",65,"LCD",477,4.5,"65DF"
"tcl",31,"LED",110,5.5,"32S5400AF"
"tcl",39,"LED",180,5,"40S5400A"
"tcl",42,"LED",180,5.5,"43S625AU"
"tcl",42,"LED",180,5.5,"43S625"
"tcl",42,"LED",190,5.5,"43P725"
"tcl",42,"LED",323,3,"43C725"
"tcl",42,"LED",200,5,"43P735"
"tcl",42,"LED",218,4.5,"43C635"
"tcl",42,"LED",220,4.5,"43C645"
"tcl",42,"LED",200,5,"43P745"
"tcl",42,"LED",240,4.5,"43C655"
"tcl",49,"LED",190,6,"50P615"
"tcl",49,"LED",225,6,"50P725"
"tcl",49,"LED",212,6,"50P735"
"tcl",49,"LED",307,4.5,"50C635"
"tcl",49,"LED",277,5,"50C645"
"tcl",49,"LED",212,6,"50P745"
"tcl",49,"LED",390,3.5,"50C845"
"tcl",49,"LED",300,4.5,"50C655"
"tcl",49,"LED",390,3.5,"50C755"
"tcl",55,"LED",333,5,"55C725"
"tcl",55,"LED",262,6,"55P725"
"tcl",55,"LED",527,3,"55C825"
"tcl",55,"LED",537,2.5,"55C727"
"tcl",55,"LED",225,6,"55P735"
"tcl",55,"LED",320,5,"55C635"
"tcl",55,"LED",320,5,"55C735"
"tcl",55,"LED",587,2.5,"55C835"
"tcl",55,"LED",190,7,"55RP630"
"tcl",55,"LED",476,3.5,"55C745"
"tcl",55,"LED",532,3,"55C845"
"tcl",55,"LED",225,6,"55P745"
"tcl",55,"LED",395,4,"55C645"
"tcl",55,"LED",367,4.5,"55C655"
"tcl",55,"LED",381,4.5,"55C755"
"tcl",55,"LED",372,4.5,"55A300W"
"tcl",57,"LED",251,6,"58P635"
"tcl",64,"LED",300,6,"65P725"
"tcl",64,"LED",690,3,"65C825"
"tcl",64,"LED",593,3.5,"65C727"
"tcl",64,"LED",898,2,"65X925"
"tcl",64,"LED",315,6,"65P735"
"tcl",64,"LED",410,5.5,"65C635"
"tcl",64,"LED",440,5,"65C735"
"tcl",64,"LED",726,3,"65C835"
"tcl",64,"LED",689,3,"65C935"
"tcl",64,"LED",220,8,"65RP630"
"tcl",64,"LED",520,4.5,"65C745"
"tcl",64,"LED",812,2.5,"65C845"
"tcl",64,"LED",315,6,"65P745"
"tcl",64,"LED",440,5,"65C655"
"tcl",64,"LED",716,3,"65C855"
"tcl",64,"LED",440,5,"65C755"
"tcl",64,"LED",425,5,"65A300W"
"tcl",75,"LED",830,3.5,"75C825"
"tcl",75,"LED",730,4,"75C727"
"tcl",75,"LED",1118,2,"75X925"
"tcl",75,"LED",459,6,"75P735"
"tcl",75,"LED",527,5.5,"75C635"
"tcl",75,"LED",665,4.5,"75C735"
"tcl",75,"LED",1130,2,"75C835"
"tcl",75,"LED",810,3.5,"75C935"
"tcl",75,"LED",732,4,"75C745"
"tcl",75,"LED",1010,2.5,"75C645"
"tcl",75,"LED",956,3,"75C845"
"tcl",75,"LED",459,6,"75P745"
"tcl",75,"LED",515,5.5,"75C655"
"tcl",75,"LED",925,3,"75C855"
"tcl",75,"LED",550,5,"75C755"
"tcl",75,"LED",500,5.5,"75A300W"
"tcl",85,"LED",962,4,"85P725"
"tcl",85,"LED",1345,2.5,"85C825"
"tcl",85,"LED",728,5,"85P735"
"tcl",85,"LED",941,4,"85C735"
"tcl",85,"LED",1170,3,"85C745"
"tcl",85,"LED",623,6,"85C645"
"tcl",85,"LED",1300,2.5,"85C845"
"tcl",85,"LED",732,5,"85P745"
"tcl",85,"LED",1645,1.5,"85X925PRO"
"tcl",85,"LED",940,4,"85C855"
"tcl",85,"LED",660,5.5,"85C755"
"tcl",85,"LED",750,5,"85C745Pro"
"tcl",85,"LED",840,4.5,"85C655"
"tcl",85,"LED",600,6,"85A300W"
"tcl",97,"LED",1350,3.5,"98C735"
"tcl",97,"LED",1771,2.5,"98C745"
"tcl",97,"LED",890,5.5,"98C845"
"tcl",97,"LED",853,5.5,"98C855"
"tcl",97,"LED",890,5.5,"98C755"
"tcl",97,"LED",909,5.5,"98C655"
"tcl",114,"LED",2652,2,"115X955Max"
"teac",19,"LCD",60,5,"LEV19A121"
"teac",19,"LCD",60,5,"LE19A121"
"teac",24,"LED",83,5,"LEV24A423"
"teac",24,"LCD",85,5,"LEV24A121"
"teac",31,"LED",110,5.5,"LE32GA322"
"teac",32,"LED",101,6,"LE32E121"
"teac",32,"LED",124,5,"LEV32A423"
"teac",32,"LED",124,5,"LEV32A422"
"teac",32,"LED",124,5,"LEV32A423422"
"teac",32,"LED",124,5,"LEV24A422"
"teac",32,"LCD",127,5,"LE32A321"
"teac",32,"LCD",127,5,"LEV32A121"
"teac",40,"LCD",188,5,"LEV40A121"
"teac",49,"LCD",275,5,"LE50A521"
"teac",50,"LED",210,6,"LE50GA522"
"teac",55,"LED",247,6,"LE55GA522"
"teac",58,"LCD",365,5,"LE58A521"
"teac",65,"LED",386,5.5,"LE65GA522"
"teac",65,"LCD",450,5,"LE65A521"
"teac",70,"LED",560,4.5,"LE70L521"
"teac",75,"LED",750,4,"LE75L521"
"teac",75,"LCD",595,5,"LE75A521"
"teac",75,"LCD",595,5,"LE75E521"
"teac",82,"LCD",720,5,"LE82A521"
"teac",82,"LCD",720,5,"LE82E521"
"teco",19,"LED",75,4,"LED19JHRHU"
"teco",19,"LED",75,4,"LED19JHRDHU"
"teco",22,"LED",76,4.5,"LED22JFRHU"
"teco",24,"LED",67,6,"LED24AHSRC"
"teco",24,"LED",70,5.5,"LED24JFRDHU"
"teco",31,"LED",140,4.5,"LED32IHRK"
"teco",32,"LED",140,4.5,"LED32JHRDHU"
"teco",32,"LED",105,6,"LED32AHSRC"
"teco",42,"LED",214,5,"LED43AUSRC"
"teco",57,"LED",349,5,"LED58AUSRC"
"teco",64,"LED",404,5.5,"LED65AUSRC"
"teco",70,"LED",532,5,"LED70AUSRC"
"telefunken",24,"LCD",107,4,"TL24HSWDTA"
"telefunken",32,"LED",131,5,"TL320GQ"
"telefunken",55,"LED",379,4.5,"TL55QGG"
"thomson",40,"LED",184,5,"TVLED40Combo"
"thomson",42,"LED",194,5.5,"STVLED43FHDW"
"thomson",43,"LED",149,6,"STVLED43FHDA"
"thomson",43,"LED",162,6,"STVLED43FHDB"
"thomson",43,"LED",215,5,"STVLED43UHD"
"toshiba",32,"LED",97,6,"32V35NP"
"toshiba",43,"LED",242,4.5,"43C350NP"
"toshiba",43,"LED",137,7,"43V35NP"
"toshiba",43,"LED",269,4,"43C350KP"
"toshiba",43,"LED",214,5,"43C350LP"
"toshiba",43,"LED",214,5,"43C350MP"
"toshiba",50,"LED",280,5,"50C350KP"
"toshiba",50,"LED",269,5,"50C350LP"
"toshiba",50,"LED",269,5,"50C350MP"
"toshiba",50,"LED",254,5.5,"50C350NP"
"toshiba",55,"LED",339,5,"55C350KP"
"toshiba",55,"LED",426,4,"55Z770KP"
"toshiba",55,"LED",269,6,"55C350LP"
"toshiba",55,"LED",269,6,"55C350MP"
"toshiba",55,"LED",459,3.5,"55Z870MP"
"toshiba",55,"LED",341,5,"55Z670MP"
"toshiba",55,"LED",269,6,"55C350NP"
"toshiba",55,"LED",426,4,"55Z870NP"
"toshiba",64,"LED",369,6,"65C350NP"
"toshiba",65,"LED",453,5,"65C350KP"
"toshiba",65,"LED",520,4.5,"65Z770KP"
"toshiba",65,"LED",333,6,"65C350LP"
"toshiba",65,"LED",333,6,"65C350MP"
"toshiba",65,"LED",520,4.5,"65Z870MP"
"toshiba",65,"LED",465,5,"65Z670MP"
"toshiba",65,"LED",639,3.5,"65Z870NP"
"toshiba",75,"LED",547,5.5,"75C350KP"
"toshiba",75,"LED",489,6,"75C350LP"
"toshiba",75,"LED",489,6,"75C350MP"
"toshiba",75,"LED",764,4,"75Z870MP"
"toshiba",75,"LED",575,5,"75Z670MP"
"toshiba",75,"LED",389,7,"75C350NP"
"toshiba",75,"LED",683,4.5,"75Z870NP"
"toshiba",85,"LED",975,4,"85Z670MP"
"toshiba",85,"LED",599,6,"85C350NP"
"toshiba",85,"LED",969,4,"85Z870NP"
"toshiba",100,"LED",1070,5,"100Z670NP"
"vdt",22,"LED",78,4.5,"LEW22BA43"
"veon",40,"LED",175,5,"VN40WOS2021"
"veon",58,"LED",450,4,"VN58U22021N"
"viano",24,"LED",76,5.5,"STV24HD"
"viano",49,"LED",352,4,"STV49UHD4K"
"walton",32,"LED",115,5.5,"W32D120GE"
"walton",32,"LED",115,5.5,"W32D120G"
"walton",32,"LED",115,5.5,"W32D120GAU"
"walton",32,"LED",115,5.5,"W32D120GAU"
"walton",32,"LED",115,5.5,"32D120G"
"walton",32,"LED",115,5.5,"32D120GAU"
"walton",32,"LED",115,5.5,"32D120GAU"
"walton",40,"LED",135,6,"WD40RGE"
"walton",40,"LED",135,6,"WD40RG"
"walton",40,"LED",135,6,"WD40RGAU"
"walton",40,"LED",135,6,"WD40RGAU"
"walton",40,"LED",135,6,"40RG"
"walton",40,"LED",135,6,"40RGAU"
"walton",40,"LED",135,6,"40RGAU"
"walton",43,"LED",138,7,"W43D210GE"
"walton",43,"LED",138,7,"W43D210G"
"walton",43,"LED",138,7,"W43D210GAU"
"walton",43,"LED",138,7,"W43D210GAU"
"walton",43,"LED",138,7,"43D210G"
"walton",43,"LED",138,7,"43D210GAU"
"walton",43,"LED",138,7,"43D210GAU"
"walton",43,"LED",140,7,"43D210N"
"walton",43,"LED",140,7,"W43D210N"
"walton",43,"LED",140,7,"W43D210NAU"
"yokohama",24,"LED",76,5.5,"YTV240Z"
"yokohama",24,"LCD",92,4.5,"YTV240"
"yokohama",55,"LCD",278,5.5,"YOKT55Q8"
"yokohama",65,"LCD",542,4,"YOKT65Q8"
